"","sumPrecip","station_id","genLineType","Lat","Long","STATION_DESCRIPTIVE_NAME","rides"
"1680",1.3000001,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",708
"1681",1.3000001,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",472
"1682",1.3000001,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",1737
"1683",1.3000001,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",92
"1684",1.3000001,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",807
"1685",1.3000001,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",259
"1686",1.3000001,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",136
"1687",1.3000001,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",913
"1688",1.3000001,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",2144
"1689",1.3000001,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",390
"1690",1.3000001,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",1323
"1691",1.3000001,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",364
"1692",1.3000001,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",292
"1693",1.3000001,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",164
"1694",1.3000001,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",340
"1695",1.3000001,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",276
"1696",1.3000001,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",227
"1697",1.3000001,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",1444
"1698",1.3000001,"41120","Green Line",41.831677,-87.625826,"35th-Bronzeville-IIT (Green Line)",332
"1699",1.3000001,"41130","Orange Line",41.84678,-87.648088,"Halsted (Orange Line)",505
"1700",1.3000001,"41140","Green Line",41.78013,-87.615546,"King Drive (Green Line)",120
"1701",1.3000001,"41150","Orange Line",41.804236,-87.704406,"Kedzie (Orange Line)",752
"1702",1.3000001,"41160","Multiple Lines",41.885678,-87.641782,"Clinton (Green & Pink lines)",778
"1703",1.3000001,"41170","Red Line",41.79542,-87.631157,"Garfield (Red Line)",665
"1704",1.3000001,"41180","Brown Line",41.965996,-87.708821,"Kedzie (Brown Line)",615
"1705",1.3000001,"41190","Red Line",42.015876,-87.669092,"Jarvis (Red Line)",461
"1706",1.3000001,"41200","Red Line",41.973453,-87.65853,"Argyle (Red Line)",1347
"1707",1.3000001,"41210","Multiple Lines",41.936033,-87.653266,"Wellington (Brown & Purple lines)",652
"1708",1.3000001,"41220","Multiple Lines",41.925051,-87.652866,"Fullerton (Red, Brown & Purple lines)",3370
"1709",1.3000001,"41230","Red Line",41.810318,-87.63094,"47th (Red Line)",621
"1710",1.3000001,"41240","Blue Line",41.94738,-87.71906,"Addison (Blue Line)",429
"1711",1.3000001,"41250","Purple Line",42.063987,-87.685617,"Central (Purple Line)",114
"1712",1.3000001,"41260","Green Line",41.887293,-87.774135,"Austin (Green Line)",369
"1713",1.3000001,"41270","Green Line",41.816462,-87.619021,"43rd (Green Line)",204
"1714",1.3000001,"41280","Blue Line",41.970634,-87.760892,"Jefferson Park (Blue Line)",1515
"1715",1.3000001,"41290","Brown Line",41.967901,-87.713065,"Kimball (Brown Line)",1121
"1716",1.3000001,"41300","Red Line",42.001073,-87.661061,"Loyola (Red Line)",1496
"1717",1.3000001,"41310","Brown Line",41.943623,-87.670907,"Paulina (Brown Line)",685
"1718",1.3000001,"41320","Multiple Lines",41.939751,-87.65338,"Belmont (Red, Brown & Purple lines)",3708
"1719",1.3000001,"41330","Blue Line",41.961539,-87.743574,"Montrose (Blue Line)",447
"1720",1.3000001,"41340","Blue Line",41.875568,-87.631722,"LaSalle (Blue Line)",659
"1721",1.3000001,"41350","Green Line",41.886988,-87.793783,"Oak Park (Green Line)",228
"1722",1.3000001,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",223
"1723",1.3000001,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",1034
"1724",1.3000001,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",3501
"1725",1.3000001,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",3501
"1726",1.3000001,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",773
"1727",1.3000001,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",2515
"1728",1.3000001,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",899
"1729",1.3000001,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",426
"1730",1.3000001,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",3800
"1731",1.3000001,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",579
"1732",1.3000001,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",965
"1733",1.3000001,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1220
"1734",1.3000001,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",641
"1735",1.3000001,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",1717
"1736",1.3000001,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",4399
"1737",1.3000001,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",454
"1738",1.3000001,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",139
"1739",1.3000001,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",412
"1740",1.3000001,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",2676
"1741",1.6,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",300
"1742",1.6,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",848
"1743",1.6,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",366
"1744",1.6,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",1059
"1745",1.6,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",897
"1746",1.6,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",1423
"1747",1.6,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",1354
"1748",1.6,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",1369
"1749",1.6,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",576
"1750",1.6,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",1454
"1751",1.6,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",716
"1752",1.6,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",280
"1753",1.6,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",340
"1754",1.6,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",333
"1755",1.6,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",315
"1756",1.6,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",760
"1757",1.6,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",195
"1758",1.6,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",957
"1759",1.6,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",479
"1760",1.6,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",449
"1761",1.6,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",861
"1762",1.6,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",1885
"1763",1.6,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",598
"1764",1.6,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",4127
"1765",1.6,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",313
"1766",1.6,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",572
"1767",1.6,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",238
"1768",1.6,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",141
"1769",1.6,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",1011
"1770",1.6,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",1564
"1771",1.6,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",4156
"1772",1.6,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"1773",1.6,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",937
"1774",1.6,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",971
"1775",1.6,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",3486
"1776",1.6,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",3561
"1777",1.6,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",559
"1778",1.6,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",242
"1779",1.6,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",447
"1780",1.6,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",805
"1781",1.6,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",422
"1782",1.6,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",2492
"1783",1.6,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",827
"1784",1.6,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",406
"1785",1.6,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",350
"1786",1.6,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",909
"1787",1.6,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",334
"1788",1.6,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",262
"1789",1.6,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",1109
"1790",1.6,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",2887
"1791",1.6,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",1107
"1792",1.6,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",1280
"1793",1.6,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",1404
"1794",1.6,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",1404
"1795",1.6,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",684
"1796",1.6,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",2079
"1797",1.6,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",103
"1798",1.6,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",176
"1799",1.6,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",2666
"1800",1.6,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",1980
"1801",1.6,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",948
"1802",1.6,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",1297
"1803",1.6,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",1495
"1804",1.6,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",274
"1805",1.6,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",299
"1806",1.6,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",1349
"1807",1.6,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",231
"1808",1.6,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",545
"1809",1.6,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",437
"1810",1.6,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",578
"1811",1.6,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",1441
"1812",1.6,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"1813",1.6,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",302
"1814",1.6,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",1093
"1815",1.6,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",1039
"1816",1.6,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",605
"1817",1.6,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",2050
"1818",1.6,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",743
"1819",1.6,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",147
"1820",1.6,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",920
"1821",1.6,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",353
"1822",1.6,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",895
"1823",1.6,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",7745
"1824",1.6,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",1694
"1825",1.6,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",756
"1826",1.6,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",596
"1827",1.6,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",2442
"1828",1.6,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",143
"1829",1.6,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",1206
"1830",1.6,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",365
"1831",1.6,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",173
"1832",1.6,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",1141
"1833",1.6,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",2619
"1834",1.6,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",400
"1835",1.6,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",2065
"1836",1.6,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",370
"1837",1.6,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",359
"1838",1.6,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",178
"1839",1.6,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",500
"1840",1.6,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",344
"1841",1.6,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",197
"1842",1.6,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",1543
"1843",1.6,"41120","Green Line",41.831677,-87.625826,"35th-Bronzeville-IIT (Green Line)",554
"1844",1.6,"41130","Orange Line",41.84678,-87.648088,"Halsted (Orange Line)",638
"1845",1.6,"41140","Green Line",41.78013,-87.615546,"King Drive (Green Line)",103
"1846",1.6,"41150","Orange Line",41.804236,-87.704406,"Kedzie (Orange Line)",935
"1847",1.6,"41160","Multiple Lines",41.885678,-87.641782,"Clinton (Green & Pink lines)",792
"1848",1.6,"41170","Red Line",41.79542,-87.631157,"Garfield (Red Line)",717
"1849",1.6,"41180","Brown Line",41.965996,-87.708821,"Kedzie (Brown Line)",635
"1850",1.6,"41190","Red Line",42.015876,-87.669092,"Jarvis (Red Line)",636
"1851",1.6,"41200","Red Line",41.973453,-87.65853,"Argyle (Red Line)",1754
"1852",1.6,"41210","Multiple Lines",41.936033,-87.653266,"Wellington (Brown & Purple lines)",544
"1853",1.6,"41220","Multiple Lines",41.925051,-87.652866,"Fullerton (Red, Brown & Purple lines)",4307
"1854",1.6,"41230","Red Line",41.810318,-87.63094,"47th (Red Line)",800
"1855",1.6,"41240","Blue Line",41.94738,-87.71906,"Addison (Blue Line)",658
"1856",1.6,"41250","Purple Line",42.063987,-87.685617,"Central (Purple Line)",177
"1857",1.6,"41260","Green Line",41.887293,-87.774135,"Austin (Green Line)",460
"1858",1.6,"41270","Green Line",41.816462,-87.619021,"43rd (Green Line)",224
"1859",1.6,"41280","Blue Line",41.970634,-87.760892,"Jefferson Park (Blue Line)",1873
"1860",1.6,"41290","Brown Line",41.967901,-87.713065,"Kimball (Brown Line)",1250
"1861",1.6,"41300","Red Line",42.001073,-87.661061,"Loyola (Red Line)",2120
"1862",1.6,"41310","Brown Line",41.943623,-87.670907,"Paulina (Brown Line)",724
"1863",1.6,"41320","Multiple Lines",41.939751,-87.65338,"Belmont (Red, Brown & Purple lines)",4465
"1864",1.6,"41330","Blue Line",41.961539,-87.743574,"Montrose (Blue Line)",580
"1865",1.6,"41340","Blue Line",41.875568,-87.631722,"LaSalle (Blue Line)",869
"1866",1.6,"41350","Green Line",41.886988,-87.793783,"Oak Park (Green Line)",256
"1867",1.6,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",279
"1868",1.6,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",1242
"1869",1.6,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",3943
"1870",1.6,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",3943
"1871",1.6,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",1019
"1872",1.6,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",2542
"1873",1.6,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",1100
"1874",1.6,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",424
"1875",1.6,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",4148
"1876",1.6,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",551
"1877",1.6,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",1034
"1878",1.6,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1364
"1879",1.6,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",758
"1880",1.6,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",1595
"1881",1.6,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",5129
"1882",1.6,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",432
"1883",1.6,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",164
"1884",1.6,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",838
"1885",1.6,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",3299
"1886",1.6000001,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",200
"1887",1.6000001,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",608
"1888",1.6000001,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",326
"1889",1.6000001,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",652
"1890",1.6000001,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",496
"1891",1.6000001,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",949
"1892",1.6000001,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",878
"1893",1.6000001,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",701
"1894",1.6000001,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",295
"1895",1.6000001,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",907
"1896",1.6000001,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",463
"1897",1.6000001,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",176
"1898",1.6000001,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",196
"1899",1.6000001,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",317
"1900",1.6000001,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",201
